2317715	Zeken	Zeken	Zeken	9.51294	11.89794	P	PPL	NG		35	2009			0		133	Africa/Lagos	2022-11-11
2317716	Zekemo	Zekemo		7.15287	8.68641	P	PPL	NG		26	7010			0		105	Africa/Lagos	2016-01-30
2317717	Zei	Zei		12.97466	11.86293	P	PPL	NG		44	716	71610		0		350	Africa/Lagos	2016-06-22
2317718	Zei	Zei		11.40848	11.06696	P	PPL	NG		44	704	70401		0		502	Africa/Lagos	2016-06-22
2317719	Zehi	Zehi		10.9772	8.91004	P	PPL	NG		46	5015	BA1514		0		643	Africa/Lagos	2016-06-22
2317720	Sagi	Sagi	Sagi,Zeggi,Zegi	13.06929	4.69304	P	PPL	NG		40	504	50407		0		254	Africa/Lagos	2016-06-22
2317721	Zeggi	Zeggi		12.02194	9.54085	P	PPL	NG		39	18026	JI1408		0		384	Africa/Lagos	2016-06-22
2317722	River Zegewagh	River Zegewagh	River Zegewagh,Zegewagh	7.62389	10.18648	H	STM	NG		43				0		130	Africa/Lagos	2015-12-05
2317723	Zegekaa	Zegekaa		7.18902	8.9644	P	PPL	NG		26	7022			0		166	Africa/Lagos	2016-01-30
2317724	Zege	Zege		7.19311	8.52956	P	PPL	NG		26	7010			0		157	Africa/Lagos	2016-01-30
2317725	Zeddi	Zeddi		12.17059	10.9863	P	PPL	NG		44	709	70907		0		362	Africa/Lagos	2016-06-22
2317726	Zedawa	Zedawa		12.29577	8.73081	P	PPL	NG		29				0		422	Africa/Lagos	2009-01-29
2317727	Zebu	Zebu		7.94707	9.30673	P	PPL	NG		43	35014			0		89	Africa/Lagos	2016-01-30
2317728	Zebir	Zebir	Zebir,Zebir (2)	9.81873	9.17259	P	PPL	NG		49	32004			0		1212	Africa/Lagos	2016-03-10
2317729	Zebir	Zebir	Zebir,Zebir (1)	9.82662	9.14146	P	PPL	NG		49	32004			0		1164	Africa/Lagos	2016-03-10
2317730	Zazka	Zazka		11.47995	9.55298	P	PPL	NG		39	18022	JI0305		0		426	Africa/Lagos	2016-06-22
2317731	Zazka	Zazka		11.29633	9.54817	P	PPL	NG		39				0		468	Africa/Lagos	2009-06-09
2317732	Zazawa	Zazawa		11.90418	12.38783	P	PPL	NG		27	114	11411		0		347	Africa/Lagos	2016-06-22
2317733	Zazagawa Hill	Zazagawa Hill	Zazagawa Hill	12.71411	4.36419	T	HLL	NG		40	503	50311		0		285	Africa/Lagos	2018-12-04
2317734	Zazagawa	Zazagawa	Zazagawa,Zazzagawa	12.73778	4.39167	P	PPL	NG		40	503	50311		0		220	Africa/Lagos	2016-06-22
